timestamp,total_pkt_cnt,tcp_cnt,udp_cnt,icmp_cnt,syn_cnt,ack_cnt,unique_dst_port_cnt,unique_src_ip_cnt,dns_query_cnt,gratuitous_arp_cnt,failed_login_cnt,mac_change_cnt,label
1779282450,196,10,186,0,0,10,6,5,0,0,0,0,0
1779282455,110,11,99,0,0,11,8,6,0,0,0,0,0
1779282460,553,6,547,0,0,6,10,5,6,0,0,0,0
1779282465,497,24,473,0,0,21,10,8,0,0,0,0,0
1779282470,510,32,478,0,0,31,10,8,0,0,0,0,0
1779282475,603,5,598,0,0,5,6,6,0,0,0,0,0
1779282480,248,4,244,0,0,4,5,4,0,0,0,0,0
1779282485,172,91,67,0,6,87,21,13,14,0,0,0,0
1779282490,356,6,348,0,0,6,6,6,2,0,0,0,0
1779282495,400,4,396,0,0,4,4,4,0,0,0,0,0
1779282500,24,24,0,0,0,24,3,3,0,0,0,0,0
1779282505,479,11,468,0,0,11,10,7,6,0,0,0,0
1779282510,13,12,0,0,0,12,2,3,0,0,0,0,0
1779282515,279,3,276,0,0,3,3,3,0,0,0,0,0
1779282520,22,0,22,0,0,0,6,3,6,0,0,0,0
1779282525,188,0,188,0,0,0,4,3,2,0,0,0,0
1779282530,228,0,228,0,0,0,4,3,0,0,0,0,0
1779282535,60,0,60,0,0,0,3,3,0,0,0,0,0
1779282540,207,29,178,0,0,29,7,8,0,0,0,0,0
1779282545,94,7,87,0,0,7,4,4,0,0,0,0,0
1779282550,560,0,560,0,0,0,2,2,0,0,0,0,0
1779282555,250,7,243,0,0,7,3,3,0,0,0,0,0
1779282560,605,4,601,0,0,4,3,3,0,0,0,0,0
1779282565,289,0,289,0,0,0,3,3,0,0,0,0,0
1779282570,259,10,249,0,0,10,3,4,0,0,0,0,0
1779282575,11,0,11,0,0,0,2,2,0,0,0,0,0
1779282580,539,2,537,0,0,2,6,4,6,0,0,0,0
1779282585,82,0,82,0,0,0,2,2,0,0,0,0,0
1779282590,272,0,272,0,0,0,2,2,0,0,0,0,0
1779282595,82,26,56,0,2,25,17,5,19,0,0,0,0
1779282600,319,7,312,0,0,7,4,4,0,0,0,0,0
1779282605,105,18,87,0,0,18,8,5,4,0,0,0,0
1779282610,309,0,309,0,0,0,2,2,0,0,0,0,0
1779282615,10,0,10,0,0,0,2,2,0,0,0,0,0
1779282620,295,0,295,0,0,0,2,2,0,0,0,0,0
1779282625,158,0,158,0,0,0,3,3,0,0,0,0,0
1779282630,197,3,194,0,0,3,2,3,0,0,0,0,0
1779282635,106,0,106,0,0,0,3,3,0,0,0,0,0
1779282640,166,0,166,0,0,0,2,2,0,0,0,0,0
1779282645,78,0,78,0,0,0,7,4,6,0,0,0,0
1779282650,558,0,556,0,0,0,2,2,0,1,0,0,0
1779282655,23,5,18,0,0,5,4,4,0,0,0,0,0
1779282660,487,8,479,0,0,8,4,3,0,0,0,0,0
1779282665,369,0,369,0,0,0,2,2,0,0,0,0,0
1779282675,285,0,285,0,0,0,2,2,0,0,0,0,0
1779282680,390,2,388,0,0,2,2,3,0,0,0,0,0
1779282685,44,4,40,0,2,3,10,5,7,0,0,0,0
1779282690,230,10,220,0,0,10,4,4,0,0,0,0,0
1779282695,83,2,81,0,0,2,2,3,0,0,0,0,0
1779282700,250,0,250,0,0,0,2,2,0,0,0,0,0
1779282705,120,0,120,0,0,0,7,4,6,0,0,0,0
1779282710,4,4,0,0,0,4,2,2,0,0,0,0,0
1779282715,211,0,211,0,0,0,3,3,0,0,0,0,0
1779282720,175,6,169,0,0,6,4,3,0,0,0,0,0
1779282725,81,4,77,0,0,4,3,4,0,0,0,0,0
1779282730,233,0,233,0,0,0,2,2,0,0,0,0,0
1779282735,78,0,78,0,0,0,2,2,0,0,0,0,0
1779282740,515,0,515,0,0,0,2,2,0,0,0,0,0
1779282745,385,1,382,0,0,1,7,5,6,1,0,0,0
1779282750,4,4,0,0,0,4,1,1,0,0,0,0,0
1779282755,496,0,496,0,0,0,2,2,0,0,0,0,0
1779282760,433,0,433,0,0,0,2,2,0,0,0,0,0
1779282765,171,9,162,0,0,7,8,5,6,0,0,0,0
1779282770,236,0,234,0,0,0,2,2,0,1,0,0,0
1779282775,35,15,20,0,0,15,5,5,0,0,0,0,0
1779282780,289,0,289,0,0,0,2,2,0,0,0,0,0
1779282785,144,0,144,0,0,0,2,2,0,0,0,0,0
1779282790,254,0,254,0,0,0,2,2,0,0,0,0,0
1779282795,11,0,9,0,0,0,2,2,0,1,0,0,0
1779282800,110,0,110,0,0,0,2,2,0,0,0,0,0
1779282805,204,0,204,0,0,0,3,3,0,0,0,0,0
1779282810,274,5,267,0,0,5,2,3,0,0,0,0,0
1779282815,10,0,10,0,0,0,2,2,0,0,0,0,0
1779282820,241,0,241,0,0,0,2,2,0,0,0,0,0
1779282825,119,0,117,0,0,0,6,3,6,1,0,0,0
1779282830,222,0,222,0,0,0,2,2,0,0,0,0,0
1779282835,289,0,289,0,0,0,7,4,6,0,0,0,0
1779282840,11,0,11,0,0,0,2,2,0,0,0,0,0
1779282845,320,0,320,0,0,0,3,3,0,0,0,0,0
1779282850,318,0,316,0,0,0,2,2,0,1,0,0,0
1779282855,61,2,59,0,0,2,2,3,0,0,0,0,0
1779282860,167,0,167,0,0,0,2,2,0,0,0,0,0
1779282865,158,0,158,0,0,0,3,3,0,0,0,0,0
1779282870,298,8,290,0,0,8,2,3,0,0,0,0,0
1779282875,107,0,105,0,0,0,2,2,0,1,0,0,0
1779282880,71,10,61,0,0,10,2,3,0,0,0,0,0
1779282885,194,0,194,0,0,0,3,3,0,0,0,0,0
1779282890,184,0,184,0,0,0,6,3,6,0,0,0,0
1779282895,62,0,62,0,0,0,5,4,1,0,0,0,0
1779282900,193,3,190,0,0,3,3,3,0,0,0,0,0
1779282905,311,0,311,0,0,0,2,2,0,0,0,0,0
1779282910,541,0,541,0,0,0,2,2,0,0,0,0,0
1779282915,10,0,10,0,0,0,2,2,0,0,0,0,0
1779282920,474,0,472,0,0,0,2,2,0,0,0,0,0
1779282925,427,0,425,0,0,0,7,4,6,1,0,0,0
1779282930,99,3,96,0,0,3,3,4,0,0,0,0,0
1779282935,22,0,22,0,0,0,3,3,0,0,0,0,0
1779282940,51,0,51,0,0,0,2,2,0,0,0,0,0
1779282945,36,2,34,0,0,2,2,3,0,0,0,0,0
1779282950,2,0,0,0,0,0,0,0,0,1,0,0,0
1779282955,8,0,8,0,0,0,2,2,0,0,0,0,0
1779282965,9,0,9,0,0,0,2,2,0,0,0,0,0
1779282985,28,6,22,0,2,5,9,5,7,0,0,0,0
1779282990,59,27,32,0,2,26,9,5,5,0,0,0,0
1779283000,11,0,11,0,0,0,2,2,0,0,0,0,0
1779283005,9,0,9,0,0,0,2,2,0,0,0,0,0
1779283015,17,0,17,0,0,0,2,2,0,0,0,0,0
1779283020,2,0,0,0,0,0,0,0,0,1,0,0,0
1779283035,2,0,2,0,0,0,1,1,2,0,0,0,0
1779283045,24,3,21,0,0,3,5,4,0,0,0,0,0
1779283050,3,3,0,0,0,3,1,1,0,0,0,0,0
1779283055,178,0,178,0,0,0,10,4,11,0,0,0,0
1779283060,2699,26,2673,0,4,23,29,9,31,0,0,0,0
1779283065,3117,69,3048,0,6,65,31,13,24,0,0,0,0
1779283070,214,33,181,0,4,29,15,10,5,0,0,0,0
1779283075,2637,0,2637,0,0,0,11,8,3,0,0,0,0
1779283080,729,0,729,0,0,0,4,4,0,0,0,0,0
1779283085,305,101,204,0,8,97,31,9,30,0,0,0,0
1779283090,2783,1975,792,0,74,1909,82,18,72,0,0,0,0
1779283095,3122,2573,549,0,62,2506,81,19,50,0,0,0,0
1779283100,2752,1854,892,0,14,1830,40,16,28,0,0,0,0
1779283105,693,3,690,0,0,3,4,4,0,0,0,0,0
1779283110,869,9,860,0,0,9,4,5,0,0,0,0,0
1779283115,542,7,535,0,0,7,5,5,0,0,0,0,0
1779283120,754,22,732,0,0,19,6,6,0,0,0,0,0
1779283125,346,6,340,0,0,6,8,5,6,0,0,0,0
1779283130,785,5,780,0,0,5,8,5,6,0,0,0,0
1779283135,805,81,724,0,4,79,14,8,9,0,0,0,0
1779283140,2028,1125,903,0,20,1110,48,26,30,0,0,0,0
1779283145,3745,3708,37,0,12,3691,19,11,5,0,0,0,0
1779283150,1045,130,915,0,2,126,18,9,13,0,0,0,0
1779283155,7364,7279,85,0,65,7194,57,10,34,0,0,0,0
1779283160,1977,1722,255,0,44,1667,87,24,71,0,0,0,0
1779283165,2020,1958,62,0,40,1903,46,13,23,0,0,0,0
1779283170,77,67,10,0,0,67,3,4,0,0,0,0,0
1779283175,71,71,0,0,0,71,3,3,0,0,0,0,0
1779283180,186,178,8,0,0,176,6,7,0,0,0,0,0
1779283185,3,3,0,0,0,3,2,2,0,0,0,0,0
1779283190,22,0,22,0,0,0,6,3,6,0,0,0,0
1779283195,29,19,10,0,0,16,7,6,1,0,0,0,0
1779283200,120,120,0,0,0,111,10,10,0,0,0,0,0
1779283205,3,3,0,0,0,3,2,2,0,0,0,0,0
1779283210,16,6,10,0,0,6,4,4,0,0,0,0,0
1779283215,3,3,0,0,0,3,2,2,0,0,0,0,0
1779283220,157,121,36,0,0,115,24,20,8,0,0,0,0
1779283225,35,27,8,0,0,22,5,5,0,0,0,0,0
1779283230,21,11,10,0,0,11,3,4,0,0,0,0,0
1779283235,16,3,13,0,0,3,3,3,0,0,0,0,0
1779283240,26,26,0,0,0,26,3,3,0,0,0,0,0
1779283245,98,19,79,0,2,18,7,4,4,0,0,0,0
1779283250,1906,46,1860,0,4,44,30,10,34,0,0,0,0
1779283255,696,34,662,0,0,33,10,9,0,0,0,0,0
1779283260,697,55,642,0,0,48,8,7,0,0,0,0,0
1779283265,140,11,129,0,0,10,4,4,0,0,0,0,0
1779283270,4590,5,4585,0,0,5,3,4,0,0,0,0,0
1779283275,2023,11,2012,0,0,11,5,6,0,0,0,0,0
1779283280,2851,121,2730,0,0,112,19,17,4,0,0,0,0
1779283285,812,31,781,0,1,26,9,8,1,0,0,0,0
1779283290,1975,11,1964,0,1,11,5,5,0,0,0,0,0
1779283295,3,3,0,0,0,3,2,2,0,0,0,0,0
1779283300,37,29,8,0,0,28,4,4,0,0,0,0,0
1779283305,4045,350,3695,0,2,349,10,7,5,0,0,0,0
1779283310,1345,4,1341,0,0,4,11,5,12,0,0,0,0
1779283315,864,0,863,0,0,0,7,5,4,0,0,0,0
1779283320,231,63,168,0,4,61,15,9,12,0,0,0,0
1779283325,28,0,28,0,0,0,3,3,0,0,0,0,0
1779283330,21,3,18,0,0,3,2,2,0,0,0,0,0
1779283335,7,7,0,0,0,6,3,3,0,0,0,0,0
1779283340,129,53,76,0,0,52,7,5,4,0,0,0,0
1779283350,4402,12,4390,0,2,11,31,13,35,0,0,0,0
1779283355,1698,30,1668,0,0,30,12,9,4,0,0,0,0
1779283360,507,464,43,0,0,464,5,5,0,0,0,0,0
1779283365,1255,134,1121,0,0,134,9,7,4,0,0,0,0
1779283370,1370,46,1324,0,0,46,8,5,6,0,0,0,0
1779283375,1505,0,1505,0,0,0,3,3,0,0,0,0,0
1779283380,3383,43,3340,0,0,43,6,6,0,0,0,0,0
1779283385,1,1,0,0,0,1,1,1,0,0,0,0,0
1779283390,1595,0,1595,0,0,0,2,2,0,0,0,0,0
1779283395,3558,37,3521,0,2,36,7,6,3,0,0,0,0
1779283400,779,30,749,0,0,30,7,5,5,0,0,0,0
1779283405,2467,0,2467,0,0,0,2,2,0,0,0,0,0
1779283410,3001,36,2965,0,0,36,8,6,6,0,0,0,0
1779283415,67,39,28,0,0,39,4,4,0,0,0,0,0
1779283420,54,46,8,0,0,46,5,5,0,0,0,0,0
1779283425,8,0,8,0,0,0,2,2,0,0,0,0,0
1779283430,321,0,321,0,0,0,2,2,0,0,0,0,0
1779283435,22,0,22,0,0,0,6,3,6,0,0,0,0
1779283440,59,49,10,0,0,49,5,5,0,0,0,0,0
1779283455,19,0,19,0,0,0,2,2,0,0,0,0,0
1779283460,66,46,20,0,2,45,10,4,10,0,0,0,0
1779283470,14,6,8,0,0,6,3,4,0,0,0,0,0
1779283475,13,3,10,0,0,3,3,3,0,0,0,0,0
1779283480,176,117,59,0,8,113,24,8,24,0,0,0,0
1779283490,18,18,0,0,0,15,3,3,0,0,0,0,0
1779283495,462,54,408,0,4,52,20,6,23,0,0,0,0
1779283500,1205,64,1141,0,0,62,23,11,27,0,0,0,0
1779283505,3752,99,3653,0,8,87,40,15,30,0,0,0,0
1779283510,3382,20,3362,0,2,18,11,8,5,0,0,0,0
1779283515,5810,8,5802,0,0,8,8,7,0,0,0,0,0
1779283520,2069,32,2037,0,0,32,9,7,4,0,0,0,0
1779283525,42,17,25,0,0,17,6,4,4,0,0,0,0
1779283530,1135,3,1131,0,0,3,3,3,0,0,0,0,0
1779283535,927,9,918,0,0,9,4,4,0,0,0,0,0
1779283540,1197,7,1190,0,0,6,6,6,0,0,0,0,0
1779283545,1571,102,1469,0,2,101,18,9,17,0,0,0,0
1779283550,553,4,549,0,0,4,4,4,0,0,0,0,0
1779283555,1968,40,1928,0,2,36,14,7,11,0,0,0,0
1779283560,2028,4,2024,0,0,4,4,4,0,0,0,0,0
1779283565,1728,54,1674,0,0,53,9,6,6,0,0,0,0
1779283570,1215,0,1215,0,0,0,2,2,0,0,0,0,0
1779283575,1725,0,1725,0,0,0,2,2,0,0,0,0,0
1779283580,584,8,576,0,0,8,9,7,4,0,0,0,0
1779283585,421,147,272,0,4,145,19,12,9,1,0,0,0
1779283590,1559,358,1188,0,4,355,17,8,11,0,0,0,0
1779283595,204,176,28,0,2,175,11,7,6,0,0,0,0
1779283600,158,144,14,0,0,144,3,3,0,0,0,0,0
1779283605,74,74,0,0,0,73,3,3,0,0,0,0,0
1779283610,69,68,0,0,0,68,2,3,0,0,0,0,0
1779283615,34,5,29,0,0,5,8,5,6,0,0,0,0
1779283620,19,6,11,0,0,6,5,4,0,1,0,0,0
1779283625,60,59,1,0,0,59,3,2,0,0,0,0,0
1779283630,10,1,9,0,0,1,2,3,0,0,0,0,0
1779283635,1,0,1,0,0,0,1,1,0,0,0,0,0
1779283640,23,13,10,0,0,13,6,6,0,0,0,0,0
1779283645,58,33,25,0,0,33,10,5,8,0,0,0,0
1779283650,148,133,15,0,2,132,10,6,7,0,0,0,0
1779283655,256,240,16,0,0,234,7,6,0,0,0,0,0
1779283660,222,210,10,0,0,210,3,3,0,1,0,0,0
1779283665,369,179,190,0,4,177,20,10,18,0,0,0,0
1779283670,2650,75,2575,0,4,73,33,12,37,0,0,0,0
1779283675,1059,34,1025,0,0,34,12,8,6,0,0,0,0
1779283680,2300,21,2279,0,0,21,12,8,6,0,0,0,0
1779283685,2639,0,2639,0,0,0,8,6,4,0,0,0,0
1779271405,35,4,12,0,2,2,8,4,8,0,0,0,2
1779271410,3482,3462,8,0,1730,1734,2614,3,4,0,0,0,2
1779271415,3100,3098,0,0,1548,1551,2451,3,0,1,0,0,2
1779271420,2010,2008,0,0,1003,1006,1967,3,0,0,0,0,2
1779271425,8038,8026,3,0,4012,4018,4473,4,2,0,0,0,2
1779271430,2928,2892,16,0,1445,1449,2370,4,8,0,0,0,2
1779271435,4079,4070,2,0,2035,2037,2890,3,0,1,0,0,2
1779271440,5735,5730,0,0,2864,2868,3583,3,0,0,0,0,2
1779271445,8023,8020,0,0,4010,4014,4537,2,0,0,0,0,2
1779271450,2462,2456,0,0,1227,1231,2172,3,0,0,0,0,2
1779271455,809,778,11,0,389,389,710,3,7,0,0,0,2
1779271460,883,870,4,0,435,435,839,4,0,1,0,0,2
1779271465,4258,4254,0,0,2127,2129,2988,2,0,2,0,0,2
1779271470,6058,6020,19,0,3009,3014,3690,3,12,0,0,0,2
1779271475,4016,4016,0,0,2008,2010,2853,2,0,0,0,0,2
1779271480,1463,1462,0,0,731,732,1299,2,0,0,0,0,2
1779271485,2834,2830,0,0,1415,1416,2341,2,0,1,0,0,2
1779271490,5746,5743,0,0,2870,2876,3584,3,0,0,0,0,2
1779271495,2546,2540,0,0,1270,1271,2183,2,0,0,0,0,2
1779271500,3695,3688,0,0,1844,1846,2711,2,0,0,0,0,2
1779271505,4489,4486,1,0,2243,2245,3081,3,1,0,0,0,2
1779271510,7146,7143,0,0,3571,3576,4168,3,0,0,0,0,2
1779271515,2893,2888,0,0,1444,1445,2364,2,0,1,0,0,2
1779271520,2102,2097,0,0,1048,1050,2010,3,0,0,0,0,2
1779271525,2013,2009,0,0,1004,1006,1967,3,0,0,0,0,2
1779271530,4015,4013,0,0,2006,2009,2879,3,0,0,0,0,2
1779271535,4018,4014,0,0,2006,2010,2877,3,0,0,0,0,2
1779271540,4381,4375,0,0,2187,2191,3010,3,0,1,0,0,2
1779271545,3799,3797,0,0,1898,1900,2760,3,0,0,0,0,2
1779271550,4291,4290,0,0,2145,2147,3007,2,0,0,0,0,2
1779271555,1790,1790,0,0,895,896,1682,2,0,0,0,0,2
1779271560,2129,2129,0,0,1064,1066,1859,3,0,0,0,0,2
1779271565,3012,3010,0,0,1505,1506,2426,2,0,1,0,0,2
1779271570,2214,2211,0,0,1105,1107,2057,3,0,0,0,0,2
1779271575,4019,4012,0,0,2006,2008,2879,2,0,0,0,0,2
1779271580,6026,6024,0,0,3009,3018,3668,3,0,0,0,0,2
1779271585,2234,2230,0,0,1112,1119,2057,3,0,0,0,0,2
1779271590,2244,2242,0,0,1120,1123,2069,3,0,0,0,0,2
1779271595,4017,4015,0,0,2007,2010,2850,3,0,1,0,0,2
1779271600,4026,4022,0,0,2011,2013,2851,2,0,0,0,0,2
1779271605,2146,2146,0,0,1073,1074,2026,2,0,0,0,0,2
1779271610,4359,4354,2,0,2177,2179,3010,2,2,0,0,0,2
1779271615,3246,3242,0,0,1621,1623,2518,3,0,0,0,0,2
1779271620,5051,5024,8,0,2512,2514,3295,3,5,1,0,0,2
1779271625,4021,4012,2,0,2006,2008,2856,3,0,0,0,0,2
1779271630,2612,2608,0,0,1303,1307,2243,3,0,0,0,0,2
1779271635,1588,1584,0,0,791,793,1471,3,0,0,0,0,2
1779271640,4021,4018,0,0,2007,2013,2868,3,0,0,0,0,2
1779271645,2011,2008,0,0,1003,1006,1961,3,0,0,0,0,2
1779271650,29,2,10,0,0,2,2,2,6,1,0,0,2
1779271655,2077,2072,2,0,1036,1037,1999,3,0,0,0,0,2
1779271660,2129,2126,1,0,1062,1065,2013,3,1,0,0,0,2
1779271665,4015,4012,0,0,2006,2008,2860,2,0,0,0,0,2
1779271670,8028,8025,0,0,4012,4017,4461,3,0,0,0,0,2
1779271675,4208,4203,0,0,2101,2104,2944,3,0,1,0,0,2
1779271680,2410,2408,0,0,1204,1206,2155,2,0,0,0,0,2
1779271685,665,664,0,0,332,332,508,2,0,0,0,0,2
1779271765,915,911,0,0,456,455,456,2,0,2,0,0,2
1779271770,3198,3190,1,0,1595,1595,1004,4,0,3,0,0,2
1779271775,5925,5907,0,0,2955,2952,1003,2,0,9,0,0,2
1779271780,8129,8101,7,0,4052,4049,1006,4,4,6,0,0,2
1779271785,6027,6003,3,0,3003,3000,1004,3,1,6,0,0,2
1779271790,2022,2001,1,0,1001,1000,1002,3,0,7,0,0,2
1779271795,4344,4332,0,0,2167,2165,1004,2,0,4,0,0,2
1779271800,5288,5266,0,0,2634,2632,1003,3,0,10,0,0,2
1779271805,8757,8742,0,0,4373,4369,1005,2,0,7,0,0,2
1779271810,6016,6006,0,0,3003,3003,1003,3,0,4,0,0,2
1779271815,2188,2173,1,0,1087,1086,1003,3,1,6,0,0,2
1779271820,4037,4005,9,0,2002,2003,1003,4,5,4,0,0,2
1779271825,4014,4002,2,0,2002,2000,1003,3,0,4,0,0,2
1779271830,4020,4004,0,0,2002,2002,1002,3,0,7,0,0,2
1779271835,5278,5248,8,0,2625,2623,1004,4,5,5,0,0,2
1779271840,5107,5093,4,0,2547,2546,1006,4,1,3,0,0,2
1779271845,8024,8004,2,0,4004,4000,1005,3,1,6,0,0,2
1779271850,7820,7784,7,0,3894,3890,1005,3,3,8,0,0,2
1779271855,4403,4388,4,0,2195,2193,1005,3,2,4,0,0,2
1779271860,4132,4115,4,0,2058,2057,1005,4,0,3,0,0,2
1779271865,6016,6003,0,0,3003,3000,1003,2,0,6,0,0,2
1779271870,8026,8005,0,0,4004,4001,1004,3,0,9,0,0,2
1779271875,4235,4223,0,0,2112,2111,1003,3,0,6,0,0,2
1779271880,3097,3084,0,0,1542,1542,1002,3,0,6,0,0,2
1779271885,6944,6929,0,0,3464,3465,1006,3,0,6,0,0,2
1779271890,8370,8351,0,0,4177,4174,1005,3,0,6,0,0,2
1779271895,9225,9200,0,0,4602,4598,1005,2,0,8,0,0,2
1779271900,3647,3637,0,0,1819,1818,1005,3,0,4,0,0,2
1779271905,3995,3991,0,0,1996,1995,1005,2,0,2,0,0,2
1779271910,4408,4373,11,0,2188,2185,1005,3,6,5,0,0,2
1779271915,7940,7918,4,0,3961,3957,1006,3,1,7,0,0,2
1779271920,5766,5760,0,0,2880,2880,1004,3,0,3,0,0,2
1779271925,4106,4096,0,0,2049,2047,1005,2,0,5,0,0,2
1779271930,5646,5633,0,0,2817,2816,1003,3,0,5,0,0,2
1779271935,2377,2373,0,0,1187,1186,1002,2,0,2,0,0,2
1779271940,7304,7284,0,0,3642,3642,1004,3,0,9,0,0,2
1779271945,3378,3372,0,0,1685,1687,1005,3,0,3,0,0,2
1779271950,4801,4790,0,0,2396,2394,1004,2,0,4,0,0,2
1779271955,8882,8870,0,0,4437,4433,1005,2,0,5,0,0,2
1779271960,8938,8919,0,0,4461,4458,1005,3,0,8,0,0,2
1779271965,5299,5291,0,0,2646,2645,1005,3,0,4,0,0,2
1779271970,4063,4054,0,0,2027,2027,1003,3,0,4,0,0,2
1779271975,4039,4002,13,0,2002,2000,1003,3,7,4,0,0,2
1779271980,8021,8005,1,0,4004,4001,1005,4,0,7,0,0,2
1779271985,4027,4013,1,0,2007,2006,1004,4,1,6,0,0,2
1779271990,2687,2675,0,0,1337,1338,1003,3,0,5,0,0,2
1779271995,5759,5750,0,0,2876,2874,1005,2,0,4,0,0,2
1779272000,2019,2011,3,0,1003,1009,1004,6,1,2,0,0,2
1779274345,26,0,25,1,0,0,11,4,14,0,0,0,5
1779274350,157,0,150,0,0,0,77,3,74,3,0,0,5
1779274355,195,1,193,1,0,1,96,5,98,0,0,0,5
1779274360,204,6,197,1,0,6,99,5,98,0,0,0,5
1779274365,182,0,181,1,0,0,89,4,92,0,0,0,5
1779274370,81,0,63,0,0,0,27,5,31,1,0,0,5
1779274375,115,0,111,2,0,0,55,5,56,0,0,0,5
1779274380,243,1,236,1,0,1,118,6,119,2,0,0,5
1779274385,236,2,233,1,0,2,118,5,116,0,0,0,5
1779274390,138,3,131,1,0,3,66,5,66,1,0,0,5
1779274395,167,0,150,0,0,0,70,4,76,0,0,0,5
1779274400,200,1,195,1,0,1,97,6,97,0,0,0,5
1779274405,206,0,203,1,0,0,101,4,102,1,0,0,5
1779274410,175,1,169,1,0,1,86,5,84,2,0,0,5
1779274415,125,0,121,0,0,0,60,4,60,0,0,0,5
1779274420,164,2,144,1,0,2,73,6,72,0,0,0,5
1779274425,183,1,173,1,0,1,88,5,86,1,0,0,5
1779274430,98,2,94,0,0,2,48,6,47,0,0,0,5
1779274435,5,1,2,0,0,1,2,3,2,0,0,0,5
1779274440,87,0,79,3,0,0,39,4,40,2,0,0,5
1779274445,194,0,191,1,0,0,95,4,96,1,0,0,5
1779274450,225,2,221,1,0,2,112,5,110,0,0,0,5
1779274455,182,0,181,1,0,0,88,4,92,0,0,0,5
1779274460,143,1,142,0,0,1,73,4,70,0,0,0,5
1779274465,21,1,16,0,0,1,10,4,8,2,0,0,5
1779274470,173,1,169,1,0,1,85,5,85,1,0,0,5
1779274475,188,0,187,1,0,0,93,4,94,0,0,0,5
1779274480,186,1,168,1,0,1,79,7,84,0,0,0,5
1779274485,5,0,1,0,0,0,1,1,0,1,0,0,5
1779274490,6,1,3,0,0,1,3,3,1,0,0,0,5
1779274495,1,0,0,0,0,0,0,0,0,0,0,0,5
1779274500,2,0,0,0,0,0,0,0,0,0,0,0,5
1779274505,2,2,0,0,0,2,1,1,0,0,0,0,5
1779274510,12,2,1,0,0,2,2,2,0,0,0,0,5
1779274530,59,0,55,0,0,0,27,4,28,1,0,0,5
1779274535,168,0,162,0,0,0,81,3,82,3,0,0,5
1779274540,191,1,189,1,0,1,97,5,94,0,0,0,5
1779274545,149,0,143,1,0,0,70,5,73,0,0,0,5
1779274550,122,1,110,1,0,1,52,7,54,0,0,0,5
1779274555,6,0,3,0,0,0,2,3,2,0,0,0,5
1779274560,26,2,17,2,0,2,11,5,9,1,0,0,5
1779274565,106,0,100,0,0,0,51,3,50,3,0,0,5
1779274570,95,4,73,0,0,4,33,4,38,0,0,0,5
1779274580,126,2,121,1,0,2,60,5,62,0,0,0,5
1779274585,235,8,223,1,0,8,112,5,112,1,0,0,5
1779274590,169,2,166,1,0,2,85,6,83,0,0,0,5
1779274595,120,2,112,0,0,2,58,4,56,3,0,0,5
1779274600,150,1,147,1,0,1,74,5,74,0,0,0,5
1779274605,140,0,136,1,0,0,68,5,68,1,0,0,5
1779274610,71,1,68,0,0,1,34,5,34,0,0,0,5
1779274615,4,0,2,0,0,0,1,2,2,0,0,0,5
1779274620,21,1,14,2,0,1,10,4,6,1,0,0,5
1779274625,176,0,169,1,0,0,83,4,86,3,0,0,5
